date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:35:20	977/977	---M--	200	added ('OK')	image/png	etag:%22613ddae0-3d1%22	https://kasasushi.vn/assets/images/bullet-top.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/bullet-top.png	(from https://kasasushi.vn/about-us)
10:35:21	737635/737635	---M--	200	added ('OK')	image/jpeg	etag:%22620e0b38-b4163%22	https://kasasushi.vn/upload/interface/slide-dat-ban-1645087544.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/interface/slide-dat-ban-1645087544.jpg	(from https://kasasushi.vn/about-us)
10:35:21	6700/6700	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22615d35f7-1a2c%22	https://kasasushi.vn/assets/images/bottom-bullet.svg	D:/study/website/takuronofull/kasasushi.vn/assets/images/bottom-bullet.svg	(from https://kasasushi.vn/about-us)
10:35:22	429670/429670	---M--	200	added ('OK')	image/png	etag:%22628f57ad-68e66%22	https://kasasushi.vn/upload/pages/menu-1653561260.png	D:/study/website/takuronofull/kasasushi.vn/upload/pages/menu-1653561260.png	(from https://kasasushi.vn/menu)
10:35:22	58902/58902	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:22%20GMT	https://kasasushi.vn/menu/menu-mon-an	D:/study/website/takuronofull/kasasushi.vn/menu/menu-mon-an.html	(from https://kasasushi.vn/menu)
10:35:22	2058/2058	---M--	200	added ('OK')	image/png	etag:%22613e0191-80a%22	https://kasasushi.vn/upload/menus/menu-mon-an-1631453585.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-an-1631453585.png	(from https://kasasushi.vn/menu)
10:35:22	3167445/3167445	---M--	200	added ('OK')	image/jpeg	etag:%22620e0a46-3054d5%22	https://kasasushi.vn/upload/interface/slide-dat-ban-1645087302.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/interface/slide-dat-ban-1645087302.jpg	(from https://kasasushi.vn/about-us)
10:35:22	1354/1354	---M--	200	added ('OK')	image/png	etag:%22613e01a6-54a%22	https://kasasushi.vn/upload/menus/menu-mon-mang-ve-1631453606.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-mon-mang-ve-1631453606.png	(from https://kasasushi.vn/menu)
10:35:22	1628/1628	---M--	200	added ('OK')	image/png	etag:%22613e01b1-65c%22	https://kasasushi.vn/upload/menus/menu-catering-1631453617.png	D:/study/website/takuronofull/kasasushi.vn/upload/menus/menu-catering-1631453617.png	(from https://kasasushi.vn/menu)
10:35:23	2712011/2712011	---M--	200	added ('OK')	image/jpeg	etag:%226200f444-2961cb%22	https://kasasushi.vn/upload/interface/slider-1-1644229700.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/interface/slider-1-1644229700.jpg	(from https://kasasushi.vn/about-us)
10:35:23	309967/309967	---M--	200	added ('OK')	image/jpeg	etag:%22621f412f-4bacf%22	https://kasasushi.vn/upload/news/tin-tuc-uu-dai-1646215470.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/news/tin-tuc-uu-dai-1646215470.jpg	(from https://kasasushi.vn/news-and-offers)
10:35:23	50934/50934	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:23%20GMT	https://kasasushi.vn/news-and-offers/fusion-thoa-man-voi-nhung-sang-tao-van-hoa-cua-dau-bep	D:/study/website/takuronofull/kasasushi.vn/news-and-offers/fusion-thoa-man-voi-nhung-sang-tao-van-hoa-cua-dau-bep.html	(from https://kasasushi.vn/news-and-offers)
10:35:24	50203/50203	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:24%20GMT	https://kasasushi.vn/news-and-offers/kasas-new-releases-june-is-officially-out-now	D:/study/website/takuronofull/kasasushi.vn/news-and-offers/kasas-new-releases-june-is-officially-out-now.html	(from https://kasasushi.vn/news-and-offers)
10:35:24	276390/276390	---M--	200	added ('OK')	image/jpeg	etag:%22620dde56-437a6%22	https://kasasushi.vn/upload/news/thumbs/fusion-thoa-man-voi-nhung-sang-tao-van-hoa-cua-dau-bep-1645076054.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/news/thumbs/fusion-thoa-man-voi-nhung-sang-tao-van-hoa-cua-dau-bep-1645076054.jpg	(from https://kasasushi.vn/news-and-offers)
10:35:24	50120/50120	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Oct%202024%2003:35:24%20GMT	https://kasasushi.vn/news-and-offers/menu-trai-nghiem-thang-4-summer-rhythm	D:/study/website/takuronofull/kasasushi.vn/news-and-offers/menu-trai-nghiem-thang-4-summer-rhythm.html	(from https://kasasushi.vn/news-and-offers)
10:35:24	514647/514647	---M--	200	added ('OK')	image/png	etag:%2262bb01fa-7da57%22	https://kasasushi.vn/upload/news/thumbs/kasas-new-releases-june-is-officially-out-now-1656422905.png	D:/study/website/takuronofull/kasasushi.vn/upload/news/thumbs/kasas-new-releases-june-is-officially-out-now-1656422905.png	(from https://kasasushi.vn/news-and-offers)
10:35:25	399730/399730	---M--	200	added ('OK')	image/png	etag:%2262ccfef2-61972%22	https://kasasushi.vn/upload/news/thumbs/menu-trai-nghiem-thang-4-summer-rhythm-1657601777.png	D:/study/website/takuronofull/kasasushi.vn/upload/news/thumbs/menu-trai-nghiem-thang-4-summer-rhythm-1657601777.png	(from https://kasasushi.vn/news-and-offers)
10:35:25	320112/320112	---M--	200	added ('OK')	image/png	etag:%22645b6171-4e270%22	https://kasasushi.vn/upload/pages/thanh-vien-1683710320.png	D:/study/website/takuronofull/kasasushi.vn/upload/pages/thanh-vien-1683710320.png	(from https://kasasushi.vn/thanh-vien)
10:35:25	1376/1376	---M--	200	added ('OK')	image/png	etag:%22645c65e4-560%22	https://kasasushi.vn/assets/images/member-gift-icon.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/member-gift-icon.png	(from https://kasasushi.vn/thanh-vien)
10:35:25	1992/1992	---M--	200	added ('OK')	image/png	etag:%22645c65e5-7c8%22	https://kasasushi.vn/assets/images/member-cake-icon.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/member-cake-icon.png	(from https://kasasushi.vn/thanh-vien)
10:35:25	1571/1571	---M--	200	added ('OK')	image/png	etag:%22645c65e4-623%22	https://kasasushi.vn/assets/images/member-circle-icon.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/member-circle-icon.png	(from https://kasasushi.vn/thanh-vien)
10:35:26	120847/120847	---M--	200	added ('OK')	image/png	etag:%22645c5d68-1d80f%22	https://kasasushi.vn/assets/images/qr-code-membership.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/qr-code-membership.png	(from https://kasasushi.vn/thanh-vien)
10:35:26	1803/1803	---M--	200	added ('OK')	image/png	etag:%22645c5e1f-70b%22	https://kasasushi.vn/assets/images/membership-user-icon.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/membership-user-icon.png	(from https://kasasushi.vn/thanh-vien)
10:35:26	335/335	---M--	200	added ('OK')	image/png	etag:%22645c5e1f-14f%22	https://kasasushi.vn/assets/images/membership-location-icon.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/membership-location-icon.png	(from https://kasasushi.vn/thanh-vien)
10:35:26	1834/1834	---M--	200	added ('OK')	image/png	etag:%22645c5e1f-72a%22	https://kasasushi.vn/assets/images/membership-zalo-icon.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/membership-zalo-icon.png	(from https://kasasushi.vn/thanh-vien)
10:35:27	652/652	---M--	200	added ('OK')	image/png	etag:%22645c5e1e-28c%22	https://kasasushi.vn/assets/images/membership-facebook-icon.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/membership-facebook-icon.png	(from https://kasasushi.vn/thanh-vien)
10:35:27	207291/207291	---M--	200	added ('OK')	image/png	etag:%22645c5e1f-329bb%22	https://kasasushi.vn/assets/images/membership-mobile-phone.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/membership-mobile-phone.png	(from https://kasasushi.vn/thanh-vien)
10:35:27	10372/10372	---MCZ	200	added ('OK')	text/css	etag:W/%22617106f4-2884%22	https://kasasushi.vn/assets/css/order.css?v=202203101700	D:/study/website/takuronofull/kasasushi.vn/assets/css/order2f36.css	(from https://kasasushi.vn/delivery)
10:35:27	242597/242597	---M--	200	added ('OK')	image/jpeg	etag:%22621f4096-3b3a5%22	https://kasasushi.vn/upload/pages/dat-hang-1646215317.jpg	D:/study/website/takuronofull/kasasushi.vn/upload/pages/dat-hang-1646215317.jpg	(from https://kasasushi.vn/delivery)
10:35:27	4722/4722	---M--	200	added ('OK')	image/png	etag:%22615d22bb-1272%22	https://kasasushi.vn/assets/images/filter-icon.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/filter-icon.png	(from https://kasasushi.vn/delivery)
10:35:28	465/465	---M--	200	added ('OK')	image/png	etag:%2261936b7c-1d1%22	https://kasasushi.vn/assets/images/search-btn.png	D:/study/website/takuronofull/kasasushi.vn/assets/images/search-btn.png	(from https://kasasushi.vn/delivery)
10:35:28	555/555	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226148186d-22b%22	https://kasasushi.vn/assets/images/toggle-cart-icon.svg	D:/study/website/takuronofull/kasasushi.vn/assets/images/toggle-cart-icon.svg	(from https://kasasushi.vn/delivery)
10:35:28	476/476	---M--	200	added ('OK')	image/svg+xml	etag:%22615bfa73-1dc%22	https://kasasushi.vn/assets/images/close-cart-icon.svg	D:/study/website/takuronofull/kasasushi.vn/assets/images/close-cart-icon.svg	(from https://kasasushi.vn/delivery)
10:35:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2018%20Oct%202024%2003:35:29%20GMT	https://kasasushi.vn/thanh-toan	D:/study/website/takuronofull/kasasushi.vn/thanh-toan	(from https://kasasushi.vn/delivery)
10:35:28	510/510	---M--	200	added ('OK')	image/svg+xml	etag:%2261484e23-1fe%22	https://kasasushi.vn/assets/images/done-icon.svg	D:/study/website/takuronofull/kasasushi.vn/assets/images/done-icon.svg	(from https://kasasushi.vn/delivery)
10:35:29	1378/1378	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22615270de-562%22	https://kasasushi.vn/assets/images/cart-icon-white.svg	D:/study/website/takuronofull/kasasushi.vn/assets/images/cart-icon-white.svg	(from https://kasasushi.vn/delivery)
10:35:29	338014/338014	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9a-5285e%22	https://kasasushi.vn/upload/products/thumbs/special-sashimi-2-for-2-1638089964.jpg?t=1646724928	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/special-sashimi-2-for-2-1638089964f23d.jpg	(from https://kasasushi.vn/delivery)
10:35:30	303592/303592	---M--	200	added ('OK')	image/jpeg	etag:%226229cca0-4a1e8%22	https://kasasushi.vn/upload/products/thumbs/vitamin-sea-1636600206.jpg?t=1646726121	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/vitamin-sea-16366002062414.jpg	(from https://kasasushi.vn/delivery)
10:35:30	366135/366135	---M--	200	added ('OK')	image/jpeg	etag:%226229cc98-59637%22	https://kasasushi.vn/upload/products/thumbs/pura-vida-1636600226.jpg?t=1646726152	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/pura-vida-1636600226d007.jpg	(from https://kasasushi.vn/delivery)
10:35:30	359940/359940	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9f-57e04%22	https://kasasushi.vn/upload/products/thumbs/the-ariel-1638088740.jpg?t=1646726198	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/the-ariel-1638088740dde7.jpg	(from https://kasasushi.vn/delivery)
10:35:30	374418/374418	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9a-5b692%22	https://kasasushi.vn/upload/products/thumbs/special-sashimi-1-for-4-1638090021.jpg?t=1646724871	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/special-sashimi-1-for-4-1638090021b6d8.jpg	(from https://kasasushi.vn/delivery)
10:35:30	295710/295710	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9f-4831e%22	https://kasasushi.vn/upload/products/thumbs/the-greenery-1635870346.jpg?t=1646726373	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/the-greenery-16358703469d91.jpg	(from https://kasasushi.vn/delivery)
10:35:31	368483/368483	---M--	200	added ('OK')	image/jpeg	etag:%226229cca0-59f63%22	https://kasasushi.vn/upload/products/thumbs/the-ocean-tango-1635870501.jpg?t=1646726078	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/the-ocean-tango-1635870501c1e9.jpg	(from https://kasasushi.vn/delivery)
10:35:31	308768/308768	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9e-4b620%22	https://kasasushi.vn/upload/products/thumbs/the-aqua-1636600164.jpg?t=1646726034	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/the-aqua-16366001645665.jpg	(from https://kasasushi.vn/delivery)
10:35:31	377362/377362	---M--	200	added ('OK')	image/jpeg	etag:%226229cc8f-5c212%22	https://kasasushi.vn/upload/products/thumbs/bung-ca-hoi-1636600409.jpg?t=1640446978	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/bung-ca-hoi-16366004097f34.jpg	(from https://kasasushi.vn/delivery)
10:35:32	383193/383193	---M--	200	added ('OK')	image/jpeg	etag:%226229cc8f-5d8d9%22	https://kasasushi.vn/upload/products/thumbs/ca-hoi-1636600795.jpg?t=1640420687	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ca-hoi-1636600795a687.jpg	(from https://kasasushi.vn/delivery)
10:35:32	365080/365080	---M--	200	added ('OK')	image/jpeg	etag:%226229cc90-59218%22	https://kasasushi.vn/upload/products/thumbs/ca-ngu-1636600428.jpg?t=1646726492	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ca-ngu-16366004287136.jpg	(from https://kasasushi.vn/delivery)
10:35:32	361971/361971	---M--	200	added ('OK')	image/jpeg	etag:%226229cc90-585f3%22	https://kasasushi.vn/upload/products/thumbs/ca-trich-1636600805.jpg?t=1640420917	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ca-trich-16366008054918.jpg	(from https://kasasushi.vn/delivery)
10:35:33	325112/325112	---M--	200	added ('OK')	image/jpeg	etag:%226229cc98-4f5f8%22	https://kasasushi.vn/upload/products/thumbs/ngao-do-1636601042.jpg?t=1640420984	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ngao-do-16366010425857.jpg	(from https://kasasushi.vn/delivery)
10:35:33	330854/330854	---M--	200	added ('OK')	image/jpeg	etag:%226229cc8f-50c66%22	https://kasasushi.vn/upload/products/thumbs/ca-buri-1636600840.jpg?t=1640446807	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ca-buri-163660084051d2.jpg	(from https://kasasushi.vn/delivery)
10:35:33	354431/354431	---M--	200	added ('OK')	image/jpeg	etag:%226229cc8f-5687f%22	https://kasasushi.vn/upload/products/thumbs/bach-tuoc-1636600826.jpg?t=1640421033	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/bach-tuoc-16366008262dd7.jpg	(from https://kasasushi.vn/delivery)
10:35:33	296696/296696	---M--	200	added ('OK')	image/jpeg	etag:%226229cc98-486f8%22	https://kasasushi.vn/upload/products/thumbs/muc-1636600849.jpg?t=1640446181	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/muc-1636600849a9d2.jpg	(from https://kasasushi.vn/delivery)
10:35:34	281520/281520	---M--	200	added ('OK')	image/jpeg	etag:%226229cc97-44bb0%22	https://kasasushi.vn/upload/products/thumbs/hau-nhat-1636601512.jpg?t=1659500347	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/hau-nhat-16366015125b92.jpg	(from https://kasasushi.vn/delivery)
10:35:34	353329/353329	---M--	200	added ('OK')	image/jpeg	etag:%226229cc99-56431%22	https://kasasushi.vn/upload/products/thumbs/so-diep-nhat-ban-1636601304.jpg?t=1640447047	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/so-diep-nhat-ban-1636601304a43a.jpg	(from https://kasasushi.vn/delivery)
10:35:35	363282/363282	---M--	200	added ('OK')	image/jpeg	etag:%226229cc8f-58b12%22	https://kasasushi.vn/upload/products/thumbs/ca-kiem-1636601477.jpg?t=1640446405	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ca-kiem-16366014770e34.jpg	(from https://kasasushi.vn/delivery)
10:35:35	346358/346358	---M--	200	added ('OK')	image/jpeg	etag:%226229cc90-548f6%22	https://kasasushi.vn/upload/products/thumbs/ca-trap-viet-1636601469.jpg?t=1640446545	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ca-trap-viet-163660146994ef.jpg	(from https://kasasushi.vn/delivery)
10:35:35	405630/405630	---M--	200	added ('OK')	image/jpeg	etag:%226229cc90-6307e%22	https://kasasushi.vn/upload/products/thumbs/carpaccio-ca-kampachi-1636601566.jpg?t=1640446758	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/carpaccio-ca-kampachi-1636601566fc74.jpg	(from https://kasasushi.vn/delivery)
10:35:35	484680/484680	---M--	200	added ('OK')	image/jpeg	etag:%226229cc90-76548%22	https://kasasushi.vn/upload/products/thumbs/carpaccio-ca-ngu-1636601542.jpg?t=1646726514	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/carpaccio-ca-ngu-163660154291cf.jpg	(from https://kasasushi.vn/delivery)
10:35:36	362245/362245	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9a-58705%22	https://kasasushi.vn/upload/products/thumbs/sushi-ca-hoi-1636601650.jpg?t=1640449175	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/sushi-ca-hoi-163660165081d6.jpg	(from https://kasasushi.vn/delivery)
10:35:36	456666/456666	---M--	200	added ('OK')	image/jpeg	etag:%226229cc90-6f7da%22	https://kasasushi.vn/upload/products/thumbs/carpaccio-bo-my-1636601580.jpg?t=1640446866	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/carpaccio-bo-my-1636601580e0fe.jpg	(from https://kasasushi.vn/delivery)
10:35:36	300516/300516	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9b-495e4%22	https://kasasushi.vn/upload/products/thumbs/sushi-ca-ngu-1636601659.jpg?t=1646726665	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/sushi-ca-ngu-1636601659194d.jpg	(from https://kasasushi.vn/delivery)
10:35:36	281421/281421	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9b-44b4d%22	https://kasasushi.vn/upload/products/thumbs/sushi-luon-1636601670.jpg?t=1659501333	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/sushi-luon-16366016700ac8.jpg	(from https://kasasushi.vn/delivery)
10:35:36	259835/259835	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9b-3f6fb%22	https://kasasushi.vn/upload/products/thumbs/sushi-ca-trap-1636601719.jpg?t=1659501478	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/sushi-ca-trap-1636601719ce2e.jpg	(from https://kasasushi.vn/delivery)
10:35:37	311548/311548	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9a-4c0fc%22	https://kasasushi.vn/upload/products/thumbs/sushi-bo-my-1636601749.jpg?t=1659501501	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/sushi-bo-my-16366017493fe9.jpg	(from https://kasasushi.vn/delivery)
10:35:37	346764/346764	---M--	200	added ('OK')	image/jpeg	etag:%226229cc97-54a8c%22	https://kasasushi.vn/upload/products/thumbs/gunkan-tom-1636602214.jpg?t=1641375503	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/gunkan-tom-16366022147247.jpg	(from https://kasasushi.vn/delivery)
10:35:37	285511/285511	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9d-45b47%22	https://kasasushi.vn/upload/products/thumbs/sushi-trung-ngot-1636601764.jpg?t=1641375310	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/sushi-trung-ngot-16366017648253.jpg	(from https://kasasushi.vn/delivery)
10:35:37	288923/288923	---M--	200	added ('OK')	image/jpeg	etag:%226229cc96-4689b%22	https://kasasushi.vn/upload/products/thumbs/gunkan-ca-hoi-1636602292.jpg?t=1641375528	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/gunkan-ca-hoi-1636602292f3da.jpg	(from https://kasasushi.vn/delivery)
10:35:37	266387/266387	---M--	200	added ('OK')	image/jpeg	etag:%226229cc96-41093%22	https://kasasushi.vn/upload/products/thumbs/com-ep-ca-hoi-phu-phomai-1635873789.jpg?t=1659501589	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-ep-ca-hoi-phu-phomai-163587378978cd.jpg	(from https://kasasushi.vn/delivery)
10:35:38	344663/344663	---M--	200	added ('OK')	image/jpeg	etag:%226229cc96-54257%22	https://kasasushi.vn/upload/products/thumbs/com-ep-luon-va-nam-1636602472.jpg?t=1659501623	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-ep-luon-va-nam-1636602472b69e.jpg	(from https://kasasushi.vn/delivery)
10:35:38	322283/322283	---M--	200	added ('OK')	image/jpeg	etag:%226229cc96-4eaeb%22	https://kasasushi.vn/upload/products/thumbs/com-ep-tom-va-nam-1636602357.jpg?t=1641375749	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-ep-tom-va-nam-16366023571503.jpg	(from https://kasasushi.vn/delivery)
10:35:38	365237/365237	---M--	200	added ('OK')	image/jpeg	etag:%226229cc9d-592b5%22	https://kasasushi.vn/upload/products/thumbs/sushi-tom-1641375845.jpg?t=1641375845	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/sushi-tom-1641375845f17e.jpg	(from https://kasasushi.vn/delivery)
10:35:38	351053/351053	---M--	200	added ('OK')	image/jpeg	etag:%226229cc94-55b4d%22	https://kasasushi.vn/upload/products/thumbs/com-cuon-luon-phu-bo-1636602589.jpg?t=1659501752	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-cuon-luon-phu-bo-1636602589eb35.jpg	(from https://kasasushi.vn/delivery)
10:35:39	299189/299189	---M--	200	added ('OK')	image/jpeg	etag:%226229cc92-490b5%22	https://kasasushi.vn/upload/products/thumbs/com-cuon-california-1641377763.jpg?t=1641377763	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-cuon-california-1641377763780b.jpg	(from https://kasasushi.vn/delivery)
10:35:39	381054/381054	---M--	200	added ('OK')	image/jpeg	etag:%226229cc94-5d07e%22	https://kasasushi.vn/upload/products/thumbs/com-cuon-da-ca-hoi-1641397093.jpg?t=1659501915	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-cuon-da-ca-hoi-16413970935229.jpg	(from https://kasasushi.vn/delivery)
10:35:39	377286/377286	---M--	200	added ('OK')	image/jpeg	etag:%226229cc93-5c1c6%22	https://kasasushi.vn/upload/products/thumbs/com-cuon-chay-1636602641.jpg?t=1641397278	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-cuon-chay-16366026412818.jpg	(from https://kasasushi.vn/delivery)
10:35:39	350656/350656	---M--	200	added ('OK')	image/jpeg	etag:%226229cc91-559c0%22	https://kasasushi.vn/upload/products/thumbs/com-cuon-bo-phu-xoai-1636602671.jpg?t=1659501961	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-cuon-bo-phu-xoai-1636602671d50f.jpg	(from https://kasasushi.vn/delivery)
10:35:39	390565/390565	---M--	200	added ('OK')	image/jpeg	etag:%226229cc8f-5f5a5%22	https://kasasushi.vn/upload/products/thumbs/ca-hoi-cuon-rong-bien-va-rau-1636602706.jpg?t=1641397481	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ca-hoi-cuon-rong-bien-va-rau-1636602706f569.jpg	(from https://kasasushi.vn/delivery)
10:35:40	281017/281017	---M--	200	added ('OK')	image/jpeg	etag:%226229cc90-449b9%22	https://kasasushi.vn/upload/products/thumbs/ca-ngu-cuon-rong-bien-va-rau-1635873838.jpg?t=1646726623	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ca-ngu-cuon-rong-bien-va-rau-163587383888aa.jpg	(from https://kasasushi.vn/delivery)
10:35:40	369821/369821	---M--	200	added ('OK')	image/jpeg	etag:%226229cc94-5a49d%22	https://kasasushi.vn/upload/products/thumbs/com-cuon-ghe-tong-hop-1636602770.jpg?t=1641397653	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-cuon-ghe-tong-hop-163660277032f3.jpg	(from https://kasasushi.vn/delivery)
10:35:40	371110/371110	---M--	200	added ('OK')	image/jpeg	etag:%226229cc91-5a9a6%22	https://kasasushi.vn/upload/products/thumbs/com-cuon-ca-hoi-qua-bo-1636602740.jpg?t=1659502361	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-cuon-ca-hoi-qua-bo-1636602740371d.jpg	(from https://kasasushi.vn/delivery)
10:35:40	264567/264567	---M--	200	added ('OK')	image/jpeg	etag:%226229cc97-40977%22	https://kasasushi.vn/upload/products/thumbs/gunkan-ca-hoi-sot-cay-1638088885.jpg?t=1659501539	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/gunkan-ca-hoi-sot-cay-16380888851083.jpg	(from https://kasasushi.vn/delivery)
10:35:41	362610/362610	---M--	200	added ('OK')	image/jpeg	etag:%226229cc8f-58872%22	https://kasasushi.vn/upload/products/thumbs/ca-hoi-nuong-sot-yuwon-1636602797.jpg?t=1641398004	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ca-hoi-nuong-sot-yuwon-1636602797b446.jpg	(from https://kasasushi.vn/delivery)
10:35:41	368289/368289	---M--	200	added ('OK')	image/jpeg	etag:%2262e9fffd-59ea1%22	https://kasasushi.vn/upload/products/thumbs/ca-trap-nuong-sot-yuwwuon-1636602809.jpg?t=1659502589	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ca-trap-nuong-sot-yuwwuon-1636602809519a.jpg	(from https://kasasushi.vn/delivery)
10:35:41	434147/434147	---M--	200	added ('OK')	image/jpeg	etag:%226229cca0-69fe3%22	https://kasasushi.vn/upload/products/thumbs/thit-heo-chien-xu-1636602820.jpg?t=1645150685	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/thit-heo-chien-xu-1636602820f498.jpg	(from https://kasasushi.vn/delivery)
10:35:41	384656/384656	---M--	200	added ('OK')	image/jpeg	etag:%226229cc96-5de90%22	https://kasasushi.vn/upload/products/thumbs/ga-chien-1636602831.jpg?t=1641399007	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/ga-chien-163660283127c3.jpg	(from https://kasasushi.vn/delivery)
10:35:41	478787/478787	---M--	200	added ('OK')	image/jpeg	etag:%226229cc98-74e43%22	https://kasasushi.vn/upload/products/thumbs/muc-chien-1635870585.jpg?t=1641399054	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/muc-chien-16358705858959.jpg	(from https://kasasushi.vn/delivery)
10:35:41	356654/356654	---M--	200	added ('OK')	image/jpeg	etag:%226229cc95-5712e%22	https://kasasushi.vn/upload/products/thumbs/com-don-bo-tang-cuon-1635872548.jpg?t=1641402969	D:/study/website/takuronofull/kasasushi.vn/upload/products/thumbs/com-don-bo-tang-cuon-1635872548cf19.jpg	(from https://kasasushi.vn/delivery)
